Transaction_ID,Date,Customer_ID,Account_Type,Transaction_Type,Category,Amount,Currency,Description,Location,Balance_After
FIN-21245,2023-10-29,CUST-226,Credit Card,Expense,Healthcare,391962.58,IDR,Expense for Healthcare at Denpasar,Denpasar,18217299.74
FIN-21246,2023-08-06,CUST-137,Savings,Expense,Groceries,303894.09,IDR,Expense for Groceries at Makassar,Makassar,29000570.43
FIN-21247,2023-11-30,CUST-268,Investment,Income,Investment Return,1929313.4,IDR,Income for Investment Return at Bandung,Bandung,24803507.52
FIN-21248,2023-01-05,CUST-140,Credit Card,Expense,Shopping,218672.34,IDR,Expense for Shopping at Semarang,Semarang,35499445.76
FIN-21249,2023-02-02,CUST-144,Checking,Expense,Education,345898.17,IDR,Expense for Education at Bandung,Bandung,5535280.45
FIN-21250,2023-12-04,CUST-177,Investment,Income,Freelance,382757.51,IDR,Income for Freelance at Semarang,Semarang,33856230.67
FIN-21251,2023-12-29,CUST-229,Credit Card,Income,Investment Return,1218818.99,IDR,Income for Investment Return at Denpasar,Denpasar,42576540.9
FIN-21252,2023-07-26,CUST-117,Savings,Income,Bonus,239387.27,IDR,Income for Bonus at Makassar,Makassar,30461837.38
FIN-21253,2023-09-01,CUST-182,Checking,Transfer,Internal Transfer,114377.49,IDR,Transfer for Internal Transfer at Medan,Medan,38327272.4
FIN-21254,2023-08-04,CUST-116,Savings,Expense,Groceries,66838.22,IDR,Expense for Groceries at Bandung,Bandung,14733712.54
FIN-21255,2023-11-07,CUST-261,Savings,Transfer,External Transfer,116584.4,IDR,Transfer for External Transfer at Makassar,Makassar,26823566.06
FIN-21256,2023-10-21,CUST-242,Checking,Income,Freelance,443139.71,IDR,Income for Freelance at Surabaya,Surabaya,14834888.87
FIN-21257,2023-08-11,CUST-235,Checking,Income,Salary,14436734.95,IDR,Income for Salary at Denpasar,Denpasar,39465851.02
FIN-21258,2023-03-13,CUST-101,Credit Card,Expense,Education,551115.03,IDR,Expense for Education at Makassar,Makassar,3155423.05
FIN-21259,2023-11-25,CUST-235,Investment,Income,Bonus,574666.37,IDR,Income for Bonus at Semarang,Semarang,40040517.38
FIN-21260,2023-10-14,CUST-135,Savings,Expense,Healthcare,875237.13,IDR,Expense for Healthcare at Semarang,Semarang,26120899.77
FIN-21261,2023-06-02,CUST-125,Savings,Expense,Rent,3605213.55,IDR,Expense for Rent at Bandung,Bandung,10267555.62
FIN-21262,2023-05-09,CUST-199,Credit Card,Income,Bonus,968433.67,IDR,Income for Bonus at Denpasar,Denpasar,41581446.07
FIN-21263,2023-09-23,CUST-256,Credit Card,Expense,Rent,3410795.67,IDR,Expense for Rent at Bandung,Bandung,12828843.35
FIN-21264,2023-12-01,CUST-107,Savings,Expense,Dining Out,140230.07,IDR,Expense for Dining Out at Surabaya,Surabaya,7415498.12
FIN-21265,2023-10-08,CUST-287,Credit Card,Transfer,Internal Transfer,243261.03,IDR,Transfer for Internal Transfer at Semarang,Semarang,9987278.91
FIN-21266,2023-12-26,CUST-295,Savings,Expense,Groceries,477458.5,IDR,Expense for Groceries at Jakarta,Jakarta,48443879.25
FIN-21267,2023-10-10,CUST-222,Checking,Expense,Rent,1864214.26,IDR,Expense for Rent at Bandung,Bandung,38173977.28
FIN-21268,2023-08-09,CUST-222,Credit Card,Expense,Transportation,59649.47,IDR,Expense for Transportation at Denpasar,Denpasar,38114327.81
FIN-21269,2023-04-11,CUST-236,Investment,Expense,Rent,3433735.86,IDR,Expense for Rent at Makassar,Makassar,2965942.2
FIN-21270,2023-03-06,CUST-210,Investment,Expense,Groceries,247078.78,IDR,Expense for Groceries at Bandung,Bandung,43205091.19
FIN-21271,2023-06-30,CUST-149,Credit Card,Expense,Rent,2333595.73,IDR,Expense for Rent,,28400167.6
FIN-21272,2023-07-31,CUST-291,Savings,Transfer,Internal Transfer,874523.25,IDR,Transfer for Internal Transfer at Jakarta,Jakarta,11442724.58
FIN-21273,2023-03-06,CUST-212,Checking,Expense,Entertainment,356170.79,IDR,Expense for Entertainment at Bandung,Bandung,26009575.05
FIN-21274,2023-03-08,CUST-255,Investment,Expense,Groceries,345465.63,IDR,Expense for Groceries at Surabaya,Surabaya,14129179.15
FIN-21275,2023-09-11,CUST-280,Credit Card,Expense,Transportation,249593.83,IDR,Expense for Transportation at Semarang,Semarang,36230998.33
FIN-21276,2023-05-30,CUST-267,Checking,Expense,Dining Out,193486.53,IDR,Expense for Dining Out at Bandung,Bandung,30737363.49
FIN-21277,2023-07-30,CUST-280,Investment,Expense,Transportation,460422.15,IDR,Expense for Transportation at Bandung,Bandung,35770576.19
FIN-21278,2023-10-11,CUST-153,Savings,Expense,Utilities,45509.0,IDR,Expense for Utilities at Denpasar,Denpasar,58190083.01
FIN-21279,2023-08-21,CUST-129,Savings,Expense,Rent,2446045.0,IDR,Expense for Rent at Jakarta,Jakarta,19265689.98
FIN-21280,2023-01-31,CUST-171,Investment,Expense,Healthcare,390816.62,IDR,Expense for Healthcare at Surabaya,Surabaya,41324309.45
FIN-21281,2023-12-04,CUST-210,Savings,Expense,Rent,3395422.08,IDR,Expense for Rent,,39809669.11
FIN-21282,2023-11-08,CUST-293,Credit Card,Transfer,External Transfer,812141.25,IDR,Transfer for External Transfer at Bandung,Bandung,58832651.24
FIN-21283,2023-11-15,CUST-211,Investment,Expense,Rent,4325888.44,IDR,Expense for Rent at Makassar,Makassar,8391791.89
FIN-21284,2023-05-28,CUST-236,Investment,Expense,Education,771322.23,IDR,Expense for Education at Medan,Medan,2194619.98
FIN-21285,2023-05-02,CUST-133,Savings,Expense,Dining Out,88491.59,IDR,Expense for Dining Out at Bandung,Bandung,48760169.77
FIN-21286,2023-10-20,CUST-201,Savings,Expense,Entertainment,276059.88,IDR,Expense for Entertainment at Denpasar,Denpasar,31615444.73
FIN-21287,2023-11-08,CUST-103,Savings,Expense,Entertainment,837639.8,IDR,Expense for Entertainment at Jakarta,Jakarta,11282168.26
FIN-21288,2023-08-14,CUST-102,Investment,Income,Investment Return,1012395.03,IDR,Income for Investment Return at Jakarta,Jakarta,8496246.03
FIN-21289,2023-10-24,CUST-120,Credit Card,Expense,Shopping,320886.27,IDR,Expense for Shopping at Denpasar,Denpasar,34585165.68
FIN-21290,2023-05-22,CUST-166,Investment,Income,Bonus,155432.77,IDR,Income for Bonus at Jakarta,Jakarta,21611031.55
FIN-21291,2023-12-02,CUST-109,Checking,Expense,Insurance,584091.81,IDR,Expense for Insurance at Jakarta,Jakarta,3916258.4
FIN-21292,2024-01-01,CUST-166,Credit Card,Income,Investment Return,1126838.57,IDR,Income for Investment Return at Jakarta,Jakarta,22737870.13
FIN-21293,2023-02-09,CUST-229,Investment,Income,Salary,8554680.67,IDR,Income for Salary at Denpasar,Denpasar,51131221.57
FIN-21294,2023-12-15,CUST-206,Savings,Expense,Dining Out,114385.77,IDR,Expense for Dining Out at Bandung,Bandung,7729543.43
FIN-21295,2023-07-28,CUST-266,Credit Card,Expense,Dining Out,329862.37,IDR,Expense for Dining Out at Surabaya,Surabaya,32431934.01
FIN-21296,2023-10-30,CUST-106,Savings,Expense,Entertainment,515688.18,IDR,Expense for Entertainment at Semarang,Semarang,47492753.1
FIN-21297,2023-12-31,CUST-188,Checking,Expense,Education,42273.53,IDR,Expense for Education at Makassar,Makassar,8770967.66
FIN-21298,2023-02-10,CUST-119,Checking,Expense,Education,634021.13,IDR,Expense for Education at Jakarta,Jakarta,15874926.91
FIN-21299,2023-09-28,CUST-113,Investment,Expense,Shopping,446607.24,IDR,Expense for Shopping at Bandung,Bandung,11912920.74
FIN-21300,2023-05-05,CUST-184,Checking,Expense,Entertainment,238581.8,IDR,Expense for Entertainment at Makassar,Makassar,21773071.03
FIN-21301,2023-05-04,CUST-213,Investment,Expense,Entertainment,564852.56,IDR,Expense for Entertainment at Medan,Medan,9283931.99
FIN-21302,2023-11-06,CUST-158,Investment,Expense,Transportation,306204.01,IDR,Expense for Transportation at Semarang,Semarang,9449619.21
FIN-21303,2023-05-06,CUST-298,Investment,Expense,Utilities,609490.21,IDR,Expense for Utilities at Jakarta,Jakarta,62478170.23
FIN-21304,2023-02-11,CUST-204,Investment,Expense,Utilities,580251.63,IDR,Expense for Utilities at Surabaya,Surabaya,16127887.9
FIN-21305,2023-08-21,CUST-103,Checking,Income,Investment Return,1554468.16,IDR,Income for Investment Return at Jakarta,Jakarta,12836636.42
FIN-21306,2023-03-06,CUST-108,Investment,Income,Bonus,990034.15,IDR,Income for Bonus at Medan,Medan,24410094.3
FIN-21307,2023-08-05,CUST-190,Checking,Expense,Shopping,249020.56,IDR,Expense for Shopping at Denpasar,Denpasar,7244307.44
FIN-21308,2023-06-22,CUST-251,Savings,Transfer,Internal Transfer,83015.02,IDR,Transfer for Internal Transfer at Medan,Medan,31531882.52
FIN-21309,2023-11-19,CUST-215,Investment,Expense,Insurance,703112.56,IDR,Expense for Insurance at Semarang,Semarang,49868561.89
FIN-21310,2023-09-18,CUST-121,Checking,Expense,Education,597117.79,IDR,Expense for Education at Bandung,Bandung,31394340.69
FIN-21311,2023-08-13,CUST-145,Credit Card,Transfer,Internal Transfer,239940.91,IDR,Transfer for Internal Transfer at Semarang,Semarang,12798678.33
FIN-21312,2023-09-26,CUST-248,Investment,Expense,Healthcare,325392.52,IDR,Expense for Healthcare at Denpasar,Denpasar,13268568.72
FIN-21313,2023-04-18,CUST-210,Credit Card,Expense,Education,321223.72,IDR,Expense for Education at Bandung,Bandung,39488445.39
FIN-21314,2023-05-21,CUST-224,Investment,Expense,Utilities,295594.03,IDR,Expense for Utilities at Denpasar,Denpasar,2692495.86
FIN-21315,2023-02-24,CUST-159,Credit Card,Income,Bonus,556641.81,IDR,Income for Bonus at Semarang,Semarang,19902679.25
FIN-21316,2023-01-21,CUST-238,Checking,Income,Salary,10543108.38,IDR,Income for Salary at Medan,Medan,50098613.26
FIN-21317,2023-08-16,CUST-233,Checking,Expense,Dining Out,463097.84,IDR,Expense for Dining Out at Jakarta,Jakarta,69260581.78
FIN-21318,2023-08-16,CUST-210,Investment,Expense,Utilities,993146.48,IDR,Expense for Utilities at Bandung,Bandung,38495298.91
FIN-21319,2023-02-10,CUST-290,Checking,Expense,Entertainment,165159.92,IDR,Expense for Entertainment at Makassar,Makassar,21776719.82
FIN-21320,2023-09-20,CUST-272,Savings,Expense,Entertainment,893349.78,IDR,Expense for Entertainment at Makassar,Makassar,24884229.18
FIN-21321,2023-09-24,CUST-181,Checking,Expense,Rent,4822138.91,IDR,Expense for Rent at Semarang,Semarang,9043181.28
FIN-21322,2023-07-12,CUST-156,Checking,Expense,Utilities,489662.1,IDR,Expense for Utilities at Surabaya,Surabaya,3688975.06
FIN-21323,2023-04-12,CUST-262,Savings,Transfer,Internal Transfer,13165.73,IDR,Transfer for Internal Transfer at Surabaya,Surabaya,14813106.11
FIN-21324,2023-12-30,CUST-145,Savings,Expense,Dining Out,326020.2,IDR,Expense for Dining Out at Bandung,Bandung,12472658.13
FIN-21325,2023-09-05,CUST-235,Checking,Expense,Transportation,443767.58,IDR,Expense for Transportation at Makassar,Makassar,39596749.8
FIN-21326,2023-07-20,CUST-253,Credit Card,Expense,Dining Out,93439.95,IDR,Expense for Dining Out at Denpasar,Denpasar,37267933.25
FIN-21327,2023-05-28,CUST-207,Investment,Expense,Healthcare,124660.99,IDR,Expense for Healthcare at Jakarta,Jakarta,21757656.78
FIN-21328,2023-06-27,CUST-278,Investment,Expense,Insurance,841719.62,IDR,Expense for Insurance at Makassar,Makassar,15532484.8
FIN-21329,2023-05-01,CUST-107,Credit Card,Expense,Transportation,450414.78,IDR,Expense for Transportation at Denpasar,Denpasar,6965083.35
FIN-21330,2023-06-15,CUST-166,Credit Card,Expense,Insurance,430947.29,IDR,Expense for Insurance at Medan,Medan,22306922.84
FIN-21331,2023-04-23,CUST-186,Savings,Expense,Healthcare,229096.95,IDR,Expense for Healthcare at Denpasar,Denpasar,49351573.96
FIN-21332,2023-11-17,CUST-128,Credit Card,Income,Gift,29720.72,IDR,Income for Gift at Jakarta,Jakarta,40867346.25
FIN-21333,2023-12-27,CUST-185,Credit Card,Expense,Shopping,72830.13,IDR,Expense for Shopping at Semarang,Semarang,12628282.62
FIN-21334,2023-04-12,CUST-140,Investment,Expense,Transportation,180584.37,IDR,Expense for Transportation at Medan,Medan,35318861.39
FIN-21335,2023-04-21,CUST-241,Checking,Transfer,Internal Transfer,847027.14,IDR,Transfer for Internal Transfer at Semarang,Semarang,25243501.75
FIN-21336,2023-07-23,CUST-224,Savings,Income,Investment Return,146064.29,IDR,Income for Investment Return at Jakarta,Jakarta,2838560.14
FIN-21337,2023-05-20,CUST-291,Savings,Expense,Healthcare,658723.2,IDR,Expense for Healthcare at Bandung,Bandung,10784001.38
FIN-21338,2023-02-13,CUST-119,Savings,Expense,Healthcare,29952.64,IDR,Expense for Healthcare at Surabaya,Surabaya,15844974.28
FIN-21339,2023-02-18,CUST-288,Investment,Income,Gift,860710.03,IDR,Income for Gift at Makassar,Makassar,10523918.3
FIN-21340,2023-01-12,CUST-177,Credit Card,Expense,Groceries,168921.48,IDR,Expense for Groceries at Bandung,Bandung,33687309.19
FIN-21341,2023-08-08,CUST-123,Checking,Transfer,External Transfer,488516.02,IDR,Transfer for External Transfer at Surabaya,Surabaya,7984543.93
FIN-21342,2023-07-15,CUST-104,Investment,Expense,Entertainment,765073.38,IDR,Expense for Entertainment at Semarang,Semarang,54257547.04
FIN-21343,2023-01-13,CUST-201,Checking,Expense,Insurance,567521.74,IDR,Expense for Insurance at Denpasar,Denpasar,31047923.0
FIN-21344,2023-11-19,CUST-121,Savings,Expense,Transportation,439172.47,IDR,Expense for Transportation at Surabaya,Surabaya,30955168.22
FIN-21345,2023-07-26,CUST-257,Investment,Expense,Education,762975.78,IDR,Expense for Education at Medan,Medan,44603611.1
FIN-21346,2023-06-09,CUST-289,Credit Card,Expense,Rent,2625050.44,IDR,Expense for Rent at Jakarta,Jakarta,28709707.15
FIN-21347,2023-05-18,CUST-276,Checking,Expense,Insurance,550132.85,IDR,Expense for Insurance at Bandung,Bandung,8238113.13
FIN-21348,2023-08-25,CUST-281,Investment,Expense,Groceries,464553.68,IDR,Expense for Groceries at Surabaya,Surabaya,41115223.94
FIN-21349,2023-01-07,CUST-141,Savings,Income,Freelance,871051.68,IDR,Income for Freelance at Medan,Medan,6963311.81
FIN-21350,2023-03-29,CUST-260,Investment,Income,Gift,6359488.05,IDR,Income for Gift at Bandung,Bandung,17104237.49
FIN-21351,2023-12-13,CUST-169,Credit Card,Expense,Entertainment,568172.28,IDR,Expense for Entertainment at Makassar,Makassar,14837207.14
FIN-21352,2023-04-15,CUST-257,Credit Card,Expense,Dining Out,262449.52,IDR,Expense for Dining Out at Makassar,Makassar,44341161.58
FIN-21353,2023-03-11,CUST-142,Investment,Income,Freelance,187433.52,IDR,Income for Freelance at Jakarta,Jakarta,16033609.42
FIN-21354,2023-06-09,CUST-279,Checking,Income,Salary,13065972.42,IDR,Income for Salary at Medan,Medan,46966758.37
FIN-21355,2023-11-01,CUST-140,Savings,Expense,Shopping,884509.75,IDR,Expense for Shopping,,34434351.64
FIN-21356,2023-04-09,CUST-170,Credit Card,Expense,Healthcare,588623.7,IDR,Expense for Healthcare at Medan,Medan,11931569.58
FIN-21357,2023-05-11,CUST-243,Checking,Income,Bonus,111946.52,IDR,Income for Bonus at Semarang,Semarang,45944471.61
FIN-21358,2023-02-22,CUST-132,Investment,Expense,Education,608727.46,IDR,Expense for Education at Semarang,Semarang,33785336.41
FIN-21359,2023-12-09,CUST-221,Checking,Income,Bonus,989196.35,IDR,Income for Bonus at Surabaya,Surabaya,40214203.84
FIN-21360,2023-03-15,CUST-142,Investment,Expense,Entertainment,87009.55,IDR,Expense for Entertainment at Denpasar,Denpasar,15946599.86
FIN-21361,2023-08-14,CUST-208,Investment,Expense,Shopping,762407.35,IDR,Expense for Shopping at Denpasar,Denpasar,23190678.57
FIN-21362,2023-07-17,CUST-280,Investment,Expense,Shopping,323802.21,IDR,Expense for Shopping at Surabaya,Surabaya,35446773.98
FIN-21363,2023-03-27,CUST-262,Credit Card,Expense,Healthcare,564881.01,IDR,Expense for Healthcare at Makassar,Makassar,14248225.1
FIN-21364,2023-03-03,CUST-242,Investment,Expense,Utilities,35042.6,IDR,Expense for Utilities at Makassar,Makassar,14799846.27
FIN-21365,2023-06-27,CUST-286,Investment,Expense,Shopping,877531.89,IDR,Expense for Shopping at Bandung,Bandung,42505368.87
FIN-21366,2023-04-02,CUST-291,Savings,Income,Investment Return,16491073.95,IDR,Income for Investment Return at Jakarta,Jakarta,27275075.34
FIN-21367,2023-07-08,CUST-164,Savings,Expense,Rent,3765263.41,IDR,Expense for Rent at Makassar,Makassar,55154048.64
FIN-21368,2023-12-27,CUST-164,Credit Card,Expense,Education,825092.45,IDR,Expense for Education at Semarang,Semarang,54328956.19
FIN-21369,2023-11-20,CUST-216,Investment,Income,Gift,809356.38,IDR,Income for Gift,,11280533.27
FIN-21370,2024-01-01,CUST-139,Checking,Expense,Utilities,91996.37,IDR,Expense for Utilities at Medan,Medan,22247121.39
FIN-21371,2023-11-23,CUST-281,Savings,Expense,Shopping,284703.38,IDR,Expense for Shopping at Makassar,Makassar,40830520.55
FIN-21372,2023-01-09,CUST-185,Credit Card,Expense,Utilities,906667.5,IDR,Expense for Utilities at Semarang,Semarang,11721615.12
FIN-21373,2023-01-08,CUST-270,Investment,Expense,Rent,1727342.15,IDR,Expense for Rent at Makassar,Makassar,45125391.69
FIN-21374,2023-05-17,CUST-121,Checking,Expense,Dining Out,323838.06,IDR,Expense for Dining Out at Makassar,Makassar,30631330.16
FIN-21375,2023-01-02,CUST-179,Credit Card,Expense,Groceries,203653.62,IDR,Expense for Groceries at Semarang,Semarang,17632618.29
FIN-21376,2023-08-26,CUST-122,Savings,Transfer,Internal Transfer,732254.87,IDR,Transfer for Internal Transfer at Jakarta,Jakarta,32505162.9
FIN-21377,2023-03-28,CUST-102,Checking,Expense,Insurance,90462.18,IDR,Expense for Insurance at Denpasar,Denpasar,8405783.85
FIN-21378,2023-12-15,CUST-264,Checking,Expense,Utilities,317382.19,IDR,Expense for Utilities at Bandung,Bandung,29163425.89
FIN-21379,2023-03-13,CUST-244,Credit Card,Expense,Transportation,172759.74,IDR,Expense for Transportation at Bandung,Bandung,20450536.48
FIN-21380,2023-12-24,CUST-212,Credit Card,Income,Investment Return,1199522.71,IDR,Income for Investment Return at Medan,Medan,27209097.77
FIN-21381,2023-11-20,CUST-275,Checking,Income,Gift,391823.88,IDR,Income for Gift at Makassar,Makassar,10880762.39
FIN-21382,2023-08-11,CUST-188,Credit Card,Expense,Shopping,556095.09,IDR,Expense for Shopping at Semarang,Semarang,8214872.57
FIN-21383,2023-04-18,CUST-166,Checking,Expense,Rent,4726717.82,IDR,Expense for Rent at Medan,Medan,17580205.02
FIN-21384,2023-03-13,CUST-219,Credit Card,Expense,Healthcare,661721.76,IDR,Expense for Healthcare at Jakarta,Jakarta,18818528.97
FIN-21385,2023-11-19,CUST-191,Savings,Income,Freelance,341365.35,IDR,Income for Freelance at Bandung,Bandung,38874020.4
FIN-21386,2023-06-06,CUST-141,Investment,Expense,Rent,3036530.49,IDR,Expense for Rent at Makassar,Makassar,3926781.32
FIN-21387,2023-08-11,CUST-287,Investment,Expense,Transportation,163658.65,IDR,Expense for Transportation at Makassar,Makassar,9823620.26
FIN-21388,2023-07-25,CUST-176,Savings,Transfer,Internal Transfer,765541.26,IDR,Transfer for Internal Transfer at Medan,Medan,39042128.12
FIN-21389,2023-08-07,CUST-298,Credit Card,Transfer,External Transfer,597145.29,IDR,Transfer for External Transfer at Bandung,Bandung,61881024.94
FIN-21390,2023-11-02,CUST-278,Checking,Transfer,Internal Transfer,138591.92,IDR,Transfer for Internal Transfer at Jakarta,Jakarta,15393892.88
FIN-21391,2023-06-08,CUST-296,Checking,Expense,Insurance,402033.93,IDR,Expense for Insurance at Surabaya,Surabaya,29887690.57
FIN-21392,2023-03-30,CUST-177,Credit Card,Income,Bonus,859184.57,IDR,Income for Bonus at Surabaya,Surabaya,34546493.77
FIN-21393,2023-12-17,CUST-242,Credit Card,Income,Bonus,351264.74,IDR,Income for Bonus at Makassar,Makassar,15151111.02
FIN-21394,2023-04-19,CUST-220,Investment,Expense,Transportation,393375.28,IDR,Expense for Transportation at Denpasar,Denpasar,37281597.59
FIN-21395,2023-03-10,CUST-202,Credit Card,Expense,Healthcare,600969.49,IDR,Expense for Healthcare at Makassar,Makassar,34966543.48
