CustomerID,Gender,Age,Tenure,InternetService,Contract,MonthlyCharges,TotalCharges,Churn
CUST-01352,Female,65,30,No,Month-to-month,22.6,686.1,Yes
CUST-01353,Male,66,61,Fiber optic,Month-to-month,82.41,5007.21,Yes
CUST-01354,Female,70,12,No,Month-to-month,28.57,361.31,Yes
CUST-01355,Female,46,30,Fiber optic,Month-to-month,83.35,2506.12,Yes
CUST-01356,Female,56,1,No,Month-to-month,33.36,47.7,Yes
CUST-01357,Female,41,14,No,One year,16.97,243.69,No
CUST-01358,Male,43,56,Fiber optic,Month-to-month,79.98,4488.35,Yes
CUST-01359,Female,34,33,Fiber optic,One year,71.75,2375.3,No
CUST-01360,Male,24,67,Fiber optic,Month-to-month,78.46,5269.82,Yes
CUST-01361,Female,30,28,No,Month-to-month,17.08,476.03,No
CUST-01362,Female,22,65,DSL,Month-to-month,48.86,3156.95,No
CUST-01363,Male,43,15,Fiber optic,Month-to-month,78.13,1185.4,Yes
CUST-01364,Female,66,38,DSL,One year,59.16,2232.94,No
CUST-01365,Female,20,36,DSL,Month-to-month,58.13,2108.6,No
CUST-01366,Female,24,20,DSL,Two year,62.92,1266.23,No
CUST-01367,Male,66,43,Fiber optic,Two year,83.72,3605.67,No
CUST-01368,Female,56,18,No,Month-to-month,23.54,439.85,Yes
CUST-01369,Male,70,70,Fiber optic,One year,68.24,4759.71,No
CUST-01370,Female,18,7,Fiber optic,Month-to-month,71.65,483.97,Yes
CUST-01371,Male,66,65,Fiber optic,One year,73.81,4797.42,No
CUST-01372,Male,34,40,Fiber optic,One year,68.57,2742.44,No
CUST-01373,Female,60,69,No,Month-to-month,19.37,1342.11,No
CUST-01374,Female,42,60,Fiber optic,Month-to-month,67.07,4006.86,Yes
CUST-01375,Male,20,25,DSL,Month-to-month,53.92,1363.8,No
CUST-01376,Male,32,70,DSL,Month-to-month,63.66,4462.64,No
CUST-01377,Female,46,69,No,One year,33.09,2286.36,No
CUST-01378,Male,70,28,No,Month-to-month,24.81,692.22,No
CUST-01379,Female,60,65,DSL,Month-to-month,60.71,,No
CUST-01380,Female,49,18,DSL,Month-to-month,61.36,1103.75,No
CUST-01381,Female,43,67,Fiber optic,One year,72.18,4843.22,No
CUST-01382,Female,33,57,Fiber optic,Month-to-month,84.18,4781.69,No
CUST-01383,Male,42,69,Fiber optic,One year,66.61,4594.42,No
CUST-01384,Female,71,56,No,One year,18.53,1019.39,No
CUST-01385,Male,45,36,No,One year,28.92,1056.89,No
CUST-01386,Female,26,60,No,One year,16.7,1007.15,No
CUST-01387,Male,73,29,Fiber optic,Month-to-month,68.86,2005.78,No
CUST-01388,Female,73,70,DSL,Month-to-month,46.26,3239.81,No
CUST-01389,Male,18,72,Fiber optic,One year,81.69,5879.29,Yes
CUST-01390,Male,46,24,Fiber optic,Two year,66.12,1598.42,Yes
CUST-01391,Female,74,64,DSL,One year,61.14,3919.79,No
CUST-01392,Female,39,5,DSL,Month-to-month,62.49,298.38,No
CUST-01393,Female,33,17,Fiber optic,Month-to-month,65.74,1103.2,Yes
CUST-01394,Female,58,9,Fiber optic,Two year,83.36,732.08,Yes
CUST-01395,Male,68,10,Fiber optic,Month-to-month,68.44,666.45,No
CUST-01396,Female,61,64,DSL,Month-to-month,54.12,3450.74,No
CUST-01397,Male,68,64,Fiber optic,Month-to-month,67.13,4295.99,Yes
CUST-01398,Male,71,51,DSL,Two year,61.09,3112.59,No
CUST-01399,Female,58,66,Fiber optic,Month-to-month,78.57,5178.45,No
CUST-01400,Male,24,30,Fiber optic,Month-to-month,67.75,2045.85,No
CUST-01401,Male,31,16,No,One year,26.86,423.21,No
CUST-01402,Male,46,54,Fiber optic,Month-to-month,73.3,3966.22,Yes
CUST-01403,Male,36,35,Fiber optic,Two year,83.51,2904.6,No
CUST-01404,Female,36,25,Fiber optic,One year,77.25,1942.33,No
CUST-01405,Female,19,52,Fiber optic,Month-to-month,65.13,3373.78,No
CUST-01406,Female,58,16,DSL,Two year,62.74,1000.46,No
CUST-01407,Female,62,24,Fiber optic,Two year,78.85,1880.58,No
CUST-01408,Male,32,1,Fiber optic,Month-to-month,73.24,90.76,Yes
CUST-01409,Male,20,4,Fiber optic,Month-to-month,68.6,274.4,Yes
CUST-01410,Female,28,3,Fiber optic,Two year,80.65,,Yes
CUST-01411,Female,70,35,No,Month-to-month,17.35,608.46,No
CUST-01412,Female,63,5,DSL,Two year,60.22,302.7,No
CUST-01413,Male,47,20,DSL,Two year,58.19,1154.79,No
CUST-01414,Female,74,25,No,Month-to-month,28.7,736.36,Yes
CUST-01415,Female,57,54,No,Two year,28.4,1515.48,No
CUST-01416,Female,35,38,DSL,Month-to-month,53.69,2033.72,No
CUST-01417,Male,68,32,No,One year,15.87,517.34,No
CUST-01418,Male,65,13,DSL,Month-to-month,60.71,788.63,No
CUST-01419,Male,19,55,Fiber optic,Two year,79.43,4372.25,No
CUST-01420,Male,49,20,Fiber optic,One year,78.54,1563.77,Yes
CUST-01421,Male,25,45,Fiber optic,One year,66.96,3022.77,No
CUST-01422,Male,39,15,Fiber optic,Two year,69.41,1040.04,No
CUST-01423,Male,23,15,DSL,One year,47.9,735.6,No
CUST-01424,Male,29,28,DSL,Month-to-month,47.73,1345.18,No
CUST-01425,Female,64,7,Fiber optic,Two year,69.04,468.4,Yes
CUST-01426,Female,74,2,DSL,One year,47.73,109.53,Yes
CUST-01427,Male,57,18,No,Two year,21.87,409.14,No
CUST-01428,Male,53,65,Fiber optic,Two year,77.76,5058.86,No
CUST-01429,Female,32,21,DSL,Month-to-month,62.1,1287.56,No
CUST-01430,Male,45,45,Fiber optic,Month-to-month,84.91,3824.76,Yes
CUST-01431,Male,69,12,DSL,Month-to-month,59.6,724.65,Yes
CUST-01432,Male,74,32,DSL,One year,56.59,1826.53,No
CUST-01433,Female,66,4,Fiber optic,Month-to-month,76.47,286.1,Yes
CUST-01434,Female,62,26,No,One year,24.41,645.48,No
CUST-01435,Female,35,23,Fiber optic,Month-to-month,74.59,1727.38,Yes
CUST-01436,Female,19,66,DSL,Month-to-month,49.81,3289.81,No
CUST-01437,Female,30,62,Fiber optic,Month-to-month,84.0,5193.23,No
CUST-01438,Male,62,47,DSL,Month-to-month,46.81,2199.48,No
CUST-01439,Female,71,62,DSL,One year,62.16,3863.71,No
CUST-01440,Male,32,11,No,Month-to-month,30.44,349.77,No
CUST-01441,Male,37,27,No,Month-to-month,22.41,603.6,No
CUST-01442,Female,46,43,DSL,Month-to-month,46.41,2011.54,Yes
CUST-01443,Female,59,42,Fiber optic,One year,73.52,3078.55,No
CUST-01444,Male,46,16,No,Two year,30.89,505.74,No
CUST-01445,Male,20,39,DSL,Month-to-month,59.72,2311.09,No
CUST-01446,Male,36,48,DSL,One year,62.76,2996.9,No
CUST-01447,Female,20,56,No,Month-to-month,22.31,1236.45,Yes
CUST-01448,Female,71,63,Fiber optic,Month-to-month,79.19,4976.95,Yes
CUST-01449,Female,31,56,DSL,One year,47.27,2646.32,No
CUST-01450,Female,57,69,Fiber optic,Month-to-month,84.18,5796.95,Yes
CUST-01451,Female,72,42,DSL,One year,52.05,2176.97,No
CUST-01452,Male,21,22,Fiber optic,Month-to-month,66.27,1451.69,Yes
CUST-01453,Female,69,26,Fiber optic,Two year,67.45,1762.2,No
CUST-01454,Male,28,57,Fiber optic,Month-to-month,70.85,4043.02,No
CUST-01455,Male,48,36,Fiber optic,One year,81.18,2939.97,No
CUST-01456,Male,60,5,DSL,Two year,54.16,253.99,No
CUST-01457,Female,49,64,DSL,Month-to-month,64.13,4088.86,No
CUST-01458,Female,44,5,DSL,Month-to-month,54.93,289.63,No
CUST-01459,Female,47,49,No,Month-to-month,20.86,1041.09,Yes
CUST-01460,Male,60,21,Fiber optic,One year,71.93,1508.37,Yes
CUST-01461,Male,19,24,DSL,Month-to-month,46.26,1125.09,No
CUST-01462,Male,66,71,Fiber optic,Month-to-month,77.89,5526.9,No
CUST-01463,Male,26,50,No,One year,21.53,1080.04,No
CUST-01464,Male,45,47,Fiber optic,Month-to-month,73.91,3465.7,No
CUST-01465,Male,48,69,DSL,One year,48.43,3332.4,No
CUST-01466,Female,51,64,DSL,Month-to-month,60.39,3847.17,No
CUST-01467,Female,73,59,DSL,Month-to-month,48.33,2868.27,No
CUST-01468,Female,32,45,No,One year,34.46,1564.46,No
CUST-01469,Female,65,35,Fiber optic,One year,68.07,2371.96,No
CUST-01470,Male,42,57,Fiber optic,Month-to-month,67.53,3839.6,No
CUST-01471,Male,53,37,No,Month-to-month,15.69,573.35,No
CUST-01472,Female,25,10,No,Month-to-month,25.8,244.48,No
CUST-01473,Male,26,11,DSL,Month-to-month,53.09,583.98,No
CUST-01474,Female,54,41,DSL,Month-to-month,51.4,2087.75,No
CUST-01475,Female,65,38,Fiber optic,Month-to-month,71.63,2729.99,Yes
CUST-01476,Female,62,70,DSL,One year,63.88,4490.84,No
CUST-01477,Male,56,10,Fiber optic,One year,76.3,779.32,No
CUST-01478,Female,49,35,No,Month-to-month,29.63,1053.16,No
CUST-01479,Female,69,51,Fiber optic,Month-to-month,71.16,3625.31,Yes
CUST-01480,Female,34,30,DSL,Month-to-month,46.85,1387.69,No
CUST-01481,Male,52,32,DSL,One year,49.44,1599.6,No
CUST-01482,Male,54,12,Fiber optic,Two year,75.77,907.04,Yes
CUST-01483,Female,36,17,No,One year,25.24,416.79,No
CUST-01484,Male,61,40,DSL,One year,63.87,2571.06,No
CUST-01485,Male,46,57,DSL,Two year,62.08,3533.12,No
CUST-01486,Male,24,55,DSL,Month-to-month,52.03,2880.59,Yes
CUST-01487,Male,45,23,No,Month-to-month,29.56,677.58,No
CUST-01488,Male,26,72,Fiber optic,One year,70.77,5107.86,No
CUST-01489,Male,45,30,No,Month-to-month,32.93,973.44,Yes
CUST-01490,Male,23,54,Fiber optic,One year,69.16,3733.39,No
CUST-01491,Male,46,9,Fiber optic,One year,66.32,615.3,Yes
CUST-01492,Male,34,59,DSL,One year,53.19,3154.74,No
CUST-01493,Male,33,1,DSL,Month-to-month,59.2,69.41,Yes
CUST-01494,Female,40,14,Fiber optic,One year,72.64,1019.05,No
CUST-01495,Female,48,2,No,One year,31.69,55.54,No
CUST-01496,Male,20,42,DSL,Two year,45.54,1892.64,No
CUST-01497,Female,38,30,DSL,One year,61.68,1849.45,No
CUST-01498,Female,43,69,Fiber optic,Two year,73.34,5060.35,No
CUST-01499,Male,53,66,DSL,Month-to-month,47.39,3118.64,Yes
CUST-01500,Male,59,55,Fiber optic,Month-to-month,79.91,4398.36,No
CUST-01501,Male,54,62,DSL,Month-to-month,57.56,3567.76,Yes
CUST-01502,Female,70,14,DSL,Month-to-month,55.25,776.52,Yes
CUST-01503,Female,39,9,Fiber optic,Two year,66.17,588.32,Yes
CUST-01504,Male,59,37,Fiber optic,Two year,68.27,2516.76,No
CUST-01505,Male,29,46,Fiber optic,Month-to-month,72.12,3309.1,No
CUST-01506,Male,59,56,DSL,Month-to-month,55.28,3106.19,Yes
CUST-01507,Female,30,49,No,Month-to-month,30.05,1474.32,No
CUST-01508,Female,28,70,DSL,Two year,58.7,4101.0,No
CUST-01509,Female,71,14,DSL,Month-to-month,46.92,660.04,Yes
CUST-01510,Female,33,17,Fiber optic,Month-to-month,75.36,1276.1,Yes
CUST-01511,Male,25,1,DSL,Month-to-month,63.22,47.31,Yes
CUST-01512,Male,57,42,Fiber optic,Month-to-month,68.77,2904.15,No
CUST-01513,Male,74,25,No,Two year,25.51,639.11,No
CUST-01514,Male,57,70,Fiber optic,Month-to-month,67.28,4707.97,No
CUST-01515,Female,62,37,Fiber optic,Month-to-month,83.47,3087.5,Yes
CUST-01516,Female,19,41,Fiber optic,Month-to-month,81.34,3350.56,No
CUST-01517,Male,47,4,DSL,Month-to-month,51.84,215.76,No
CUST-01518,Male,47,10,Fiber optic,One year,69.45,708.74,Yes
CUST-01519,Female,29,64,DSL,Month-to-month,47.51,3025.65,No
CUST-01520,Male,27,33,No,Month-to-month,30.68,995.57,No
CUST-01521,Female,61,0,DSL,Two year,45.85,0.0,No
CUST-01522,Male,28,1,Fiber optic,Month-to-month,75.27,57.64,Yes
CUST-01523,Male,32,19,No,One year,16.32,316.88,No
CUST-01524,Male,33,60,Fiber optic,Month-to-month,83.4,4992.33,Yes
CUST-01525,Male,34,20,No,Month-to-month,22.03,424.24,No
CUST-01526,Male,43,67,Fiber optic,One year,83.98,5620.29,No
CUST-01527,Male,19,11,DSL,Two year,59.57,644.95,No
CUST-01528,Male,67,21,No,One year,26.56,538.38,No
CUST-01529,Female,29,19,DSL,Month-to-month,50.64,978.17,No
CUST-01530,Female,68,0,DSL,Month-to-month,46.97,0.0,Yes
CUST-01531,Female,43,29,Fiber optic,Month-to-month,79.16,2290.16,Yes
CUST-01532,Female,40,23,Fiber optic,One year,84.15,1922.8,No
CUST-01533,Female,35,13,No,One year,19.29,239.81,No
CUST-01534,Male,49,35,No,Month-to-month,17.47,595.94,No
CUST-01535,Male,66,68,No,One year,29.09,1980.72,No
CUST-01536,Female,55,23,DSL,One year,47.31,1079.58,No
CUST-01537,Male,74,59,Fiber optic,Month-to-month,84.52,4984.65,Yes
CUST-01538,Female,64,54,Fiber optic,One year,82.11,4421.35,No
CUST-01539,Female,20,23,No,Month-to-month,24.51,570.98,No
CUST-01540,Male,55,23,Fiber optic,Month-to-month,74.83,1705.37,No
CUST-01541,Male,20,53,DSL,Two year,46.7,2460.84,No
CUST-01542,Male,47,25,No,Month-to-month,17.03,442.87,Yes
CUST-01543,Female,18,65,DSL,Month-to-month,64.5,4186.32,No
CUST-01544,Male,47,37,Fiber optic,One year,67.46,2509.37,No
CUST-01545,Female,62,64,Fiber optic,Two year,79.27,5076.55,No
CUST-01546,Female,49,50,Fiber optic,Two year,77.88,3889.84,No
CUST-01547,Female,45,34,Fiber optic,One year,73.09,2484.4,No
CUST-01548,Male,38,42,Fiber optic,Month-to-month,67.16,2810.78,No
CUST-01549,Male,63,28,Fiber optic,Two year,67.69,1879.36,No
CUST-01550,Female,30,36,DSL,One year,58.56,2127.12,No
CUST-01551,Male,44,57,DSL,Month-to-month,48.05,2744.0,Yes
CUST-01552,Male,53,53,DSL,Two year,60.03,3192.41,No
CUST-01553,Male,24,38,Fiber optic,Month-to-month,78.24,2972.8,Yes
CUST-01554,Female,39,41,DSL,Month-to-month,62.19,2551.8,Yes
CUST-01555,Female,27,27,Fiber optic,Two year,73.61,2004.02,No
CUST-01556,Male,56,28,Fiber optic,One year,72.53,2029.13,No
CUST-01557,Female,70,42,Fiber optic,Month-to-month,82.21,3444.82,Yes
CUST-01558,Male,32,2,Fiber optic,Month-to-month,67.69,144.01,Yes
CUST-01559,Male,32,9,Fiber optic,One year,78.5,712.91,No
CUST-01560,Male,21,58,Fiber optic,Month-to-month,74.52,4336.23,Yes
CUST-01561,Male,49,13,Fiber optic,Month-to-month,74.89,992.45,Yes
CUST-01562,Female,40,46,DSL,One year,64.56,2962.38,No
CUST-01563,Female,72,41,No,Two year,31.74,1295.24,No
CUST-01564,Female,23,31,No,One year,32.83,1011.28,No
CUST-01565,Male,41,31,DSL,One year,52.15,1610.62,No
CUST-01566,Male,37,41,Fiber optic,One year,77.96,3200.13,Yes
CUST-01567,Male,54,31,No,One year,21.1,647.55,No
CUST-01568,Female,37,25,DSL,Month-to-month,54.22,1369.99,No
CUST-01569,Male,29,0,Fiber optic,Two year,70.33,0.0,No
CUST-01570,Female,50,55,DSL,Month-to-month,64.72,3554.45,No
CUST-01571,Female,45,1,Fiber optic,Month-to-month,81.17,65.17,Yes
CUST-01572,Female,25,29,No,Month-to-month,25.06,737.2,No
CUST-01573,Female,18,70,Fiber optic,One year,72.27,5056.11,No
CUST-01574,Female,54,51,Fiber optic,Month-to-month,80.74,4131.51,Yes
CUST-01575,Female,39,8,No,Month-to-month,15.95,147.45,Yes
CUST-01576,Male,23,21,Fiber optic,One year,79.86,1660.69,Yes
CUST-01577,Male,38,33,Fiber optic,Two year,71.74,2350.0,No
CUST-01578,Female,49,48,Fiber optic,One year,69.19,3333.18,No
CUST-01579,Female,52,0,Fiber optic,Month-to-month,81.08,0.0,Yes
CUST-01580,Male,32,72,No,Month-to-month,19.0,1364.2,No
CUST-01581,Female,22,52,No,One year,30.27,1561.2,No
CUST-01582,Female,73,39,Fiber optic,Month-to-month,82.25,3210.99,No
CUST-01583,Male,63,44,Fiber optic,One year,79.84,3511.83,No
CUST-01584,Female,67,67,DSL,Month-to-month,57.29,3849.09,No
CUST-01585,Female,65,8,No,Two year,27.54,221.17,No
CUST-01586,Female,23,21,Fiber optic,Month-to-month,68.01,1435.61,Yes
CUST-01587,Male,42,17,Fiber optic,Month-to-month,71.37,1226.55,Yes
CUST-01588,Male,73,42,DSL,Two year,53.25,2249.4,No
CUST-01589,Male,63,38,No,Month-to-month,27.02,1023.17,Yes
CUST-01590,Female,73,72,DSL,Month-to-month,49.91,3606.73,No
CUST-01591,Female,57,5,DSL,Two year,53.72,274.49,Yes
CUST-01592,Male,46,47,Fiber optic,Month-to-month,67.73,3173.58,No
CUST-01593,Female,24,6,Fiber optic,Month-to-month,68.52,425.22,Yes
CUST-01594,Female,57,68,DSL,Month-to-month,45.4,3101.46,No
CUST-01595,Female,30,15,Fiber optic,Month-to-month,82.34,1251.17,Yes
CUST-01596,Female,55,0,Fiber optic,Month-to-month,78.15,0.0,No
CUST-01597,Female,35,36,DSL,One year,59.48,2127.07,No
CUST-01598,Male,19,36,DSL,One year,63.66,2292.59,No
CUST-01599,Female,25,63,No,Month-to-month,33.63,2108.83,Yes
CUST-01600,Male,28,61,DSL,Month-to-month,47.45,2906.45,No
CUST-01601,Female,50,71,DSL,Two year,52.8,3758.66,No
CUST-01602,Male,71,60,Fiber optic,Two year,67.89,4060.14,No
CUST-01603,Female,55,32,Fiber optic,Month-to-month,70.09,2246.34,Yes
CUST-01604,Male,65,65,Fiber optic,Two year,83.97,5450.98,No
CUST-01605,Female,44,29,No,One year,34.27,1008.9,No
CUST-01606,Male,37,19,No,Month-to-month,29.31,569.81,No
CUST-01607,Female,29,59,DSL,Month-to-month,57.12,3383.52,No
CUST-01608,Male,60,23,Fiber optic,Month-to-month,78.81,1824.27,Yes
CUST-01609,Female,48,3,Fiber optic,Two year,71.19,231.9,No
CUST-01610,Male,44,36,DSL,One year,47.44,1722.56,No
CUST-01611,Male,49,3,DSL,One year,63.2,185.31,Yes
CUST-01612,Female,27,17,Fiber optic,Month-to-month,66.81,1148.59,Yes
CUST-01613,Female,20,65,DSL,One year,62.8,4098.96,No
CUST-01614,Male,62,47,No,One year,30.33,1421.99,No
CUST-01615,Female,44,32,Fiber optic,Two year,81.46,2624.47,No
CUST-01616,Male,52,57,DSL,Month-to-month,61.82,3532.62,No
CUST-01617,Male,48,72,DSL,One year,61.49,4435.08,No
CUST-01618,Male,32,27,No,Month-to-month,27.04,742.68,No
CUST-01619,Female,33,34,Fiber optic,One year,65.55,2210.68,No
CUST-01620,Male,30,9,Fiber optic,One year,80.82,712.83,No
CUST-01621,Male,66,64,Fiber optic,Month-to-month,71.27,4544.85,No
CUST-01622,Female,52,41,No,One year,34.39,1423.35,No
CUST-01623,Female,69,8,Fiber optic,Month-to-month,78.72,641.43,Yes
CUST-01624,Female,28,59,DSL,Two year,59.7,3512.93,No
CUST-01625,Female,38,14,DSL,Month-to-month,60.99,841.81,Yes
CUST-01626,Male,68,56,Fiber optic,One year,82.53,4639.35,No
CUST-01627,Male,71,68,No,Two year,33.96,2326.35,No
CUST-01628,Male,28,21,DSL,Month-to-month,63.14,1344.84,No
CUST-01629,Male,47,63,Fiber optic,One year,68.38,4303.67,No
CUST-01630,Female,65,40,DSL,Month-to-month,46.78,1865.97,Yes
CUST-01631,Male,70,70,No,Month-to-month,29.37,2053.42,No
CUST-01632,Male,52,55,Fiber optic,One year,78.47,4300.71,Yes
CUST-01633,Female,39,22,Fiber optic,One year,82.24,1820.54,No
CUST-01634,Male,55,24,DSL,Two year,47.6,1156.75,No
CUST-01635,Male,48,5,DSL,Two year,50.66,260.38,No
CUST-01636,Male,31,33,Fiber optic,One year,67.92,2232.93,No
CUST-01637,Male,41,62,Fiber optic,One year,83.15,5149.87,No
CUST-01638,Male,67,8,DSL,Two year,45.21,346.98,No
CUST-01639,Male,66,59,No,Month-to-month,28.74,1704.02,No
CUST-01640,Female,49,48,Fiber optic,Month-to-month,70.12,3349.79,Yes
CUST-01641,Female,53,50,Fiber optic,Month-to-month,69.7,3501.17,No
CUST-01642,Male,49,59,DSL,Two year,64.34,3800.24,No
CUST-01643,Male,72,69,DSL,One year,50.07,3459.83,No
CUST-01644,Female,32,36,Fiber optic,One year,72.42,2625.77,No
CUST-01645,Male,60,30,Fiber optic,Month-to-month,70.21,2106.32,No
CUST-01646,Male,52,40,Fiber optic,Two year,67.64,2698.23,No
CUST-01647,Male,20,61,No,Month-to-month,17.34,1039.31,No
CUST-01648,Female,33,57,Fiber optic,One year,81.7,4666.59,No
CUST-01649,Male,22,13,DSL,Month-to-month,62.54,817.52,Yes
CUST-01650,Female,38,35,No,Month-to-month,21.26,759.81,No
CUST-01651,Male,27,35,Fiber optic,One year,80.27,2795.62,No
CUST-01652,Female,36,7,DSL,Two year,60.96,408.88,No
CUST-01653,Female,42,25,DSL,Month-to-month,45.72,1133.34,No
CUST-01654,Male,21,35,Fiber optic,Month-to-month,84.9,2988.73,Yes
CUST-01655,Female,46,47,No,Month-to-month,29.18,1370.9,No
CUST-01656,Male,36,27,DSL,Month-to-month,62.34,1668.06,No
CUST-01657,Female,60,67,Fiber optic,Month-to-month,68.61,4583.81,Yes
CUST-01658,Male,19,61,Fiber optic,One year,82.82,5055.32,No
CUST-01659,Male,27,50,No,Two year,25.52,1278.85,No
CUST-01660,Female,60,41,Fiber optic,Month-to-month,80.37,3302.04,Yes
CUST-01661,Male,42,28,No,One year,28.63,808.76,No
CUST-01662,Male,37,9,Fiber optic,Month-to-month,84.02,769.7,Yes
CUST-01663,Female,65,38,DSL,Month-to-month,61.61,2347.71,No
CUST-01664,Male,36,0,DSL,Month-to-month,56.88,,No
CUST-01665,Male,40,38,DSL,One year,58.12,2226.73,No
CUST-01666,Female,41,20,Fiber optic,Month-to-month,79.69,1612.02,Yes
CUST-01667,Female,28,64,No,Month-to-month,15.97,1028.06,Yes
CUST-01668,Male,63,14,DSL,Month-to-month,46.41,667.88,Yes
CUST-01669,Male,51,3,Fiber optic,Month-to-month,68.56,224.28,Yes
CUST-01670,Female,72,59,DSL,Month-to-month,62.05,3647.29,No
CUST-01671,Female,45,60,Fiber optic,Two year,80.05,4809.23,No
CUST-01672,Male,22,19,No,One year,23.65,461.55,No
CUST-01673,Female,22,9,DSL,Two year,47.63,435.25,No
CUST-01674,Male,68,33,Fiber optic,Month-to-month,74.79,2483.57,No
CUST-01675,Male,38,47,DSL,Month-to-month,53.46,2522.95,No
CUST-01676,Male,29,32,Fiber optic,Month-to-month,73.68,2354.87,Yes
CUST-01677,Male,67,60,DSL,Month-to-month,54.27,3245.2,Yes
CUST-01678,Male,21,9,Fiber optic,One year,74.91,679.34,Yes
CUST-01679,Female,71,53,Fiber optic,Month-to-month,73.75,3924.89,Yes
CUST-01680,Female,66,64,Fiber optic,Month-to-month,67.56,4339.69,No
CUST-01681,Female,59,0,DSL,One year,50.91,0.0,Yes
CUST-01682,Female,37,4,Fiber optic,Month-to-month,65.9,247.91,Yes
CUST-01683,Male,55,14,Fiber optic,Two year,78.22,1097.78,Yes
CUST-01684,Male,42,27,Fiber optic,Month-to-month,66.64,1799.29,No
CUST-01685,Male,31,22,DSL,One year,48.59,1056.29,Yes
CUST-01686,Male,28,16,No,Month-to-month,32.54,512.47,No
CUST-01687,Female,49,12,Fiber optic,Two year,78.41,945.81,No
CUST-01688,Male,28,13,DSL,Month-to-month,62.43,799.04,No
CUST-01689,Male,35,10,DSL,One year,57.08,585.68,No
CUST-01690,Female,44,27,No,Month-to-month,15.12,392.82,No
CUST-01691,Female,72,41,DSL,One year,58.84,2427.03,No
CUST-01692,Female,71,60,No,Month-to-month,24.73,1488.81,No
CUST-01693,Female,35,63,Fiber optic,Month-to-month,78.48,4951.6,Yes
CUST-01694,Male,73,30,Fiber optic,Two year,67.5,2005.61,Yes
CUST-01695,Male,40,72,Fiber optic,Two year,84.41,6091.91,No
CUST-01696,Female,28,9,DSL,Month-to-month,57.99,519.38,No
CUST-01697,Male,38,7,DSL,Two year,48.82,333.76,No
CUST-01698,Male,61,20,DSL,Month-to-month,45.44,895.37,No
CUST-01699,Male,22,58,No,Two year,34.28,1986.95,No
CUST-01700,Female,40,49,Fiber optic,One year,69.03,3385.09,Yes
CUST-01701,Male,58,68,Fiber optic,Month-to-month,65.16,4435.93,No
CUST-01702,Female,42,69,DSL,Two year,61.97,4285.57,No
CUST-01703,Male,58,29,Fiber optic,Two year,70.82,2053.15,No
CUST-01704,Male,71,16,DSL,Month-to-month,57.23,922.83,No
CUST-01705,Male,27,19,DSL,One year,59.29,1127.56,No
CUST-01706,Female,39,47,DSL,Month-to-month,46.27,2190.42,No
CUST-01707,Male,36,72,Fiber optic,Two year,74.9,5410.05,No
CUST-01708,Female,18,1,Fiber optic,One year,65.42,56.94,Yes
CUST-01709,Female,24,36,Fiber optic,Month-to-month,69.64,2495.9,Yes
CUST-01710,Female,21,0,Fiber optic,One year,77.04,0.0,No
CUST-01711,Male,18,3,No,One year,17.62,44.61,No
CUST-01712,Male,32,53,Fiber optic,One year,81.66,4334.99,No
CUST-01713,Male,57,24,Fiber optic,Month-to-month,81.0,1957.66,Yes
CUST-01714,Male,29,2,Fiber optic,Month-to-month,79.99,166.65,Yes
CUST-01715,Female,39,8,No,One year,27.11,200.96,No
CUST-01716,Female,39,33,Fiber optic,Month-to-month,71.07,2333.79,Yes
CUST-01717,Female,67,42,Fiber optic,Month-to-month,82.62,3464.24,No
CUST-01718,Male,64,21,DSL,One year,62.89,1301.95,No
CUST-01719,Female,34,69,No,Month-to-month,27.35,1872.06,No
CUST-01720,Male,46,1,DSL,One year,51.81,46.02,No
CUST-01721,Female,63,65,DSL,One year,50.35,3258.79,No
CUST-01722,Male,31,31,Fiber optic,One year,78.39,2438.34,No
